trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
551,False,"{'a': 0.1, 'e': 0.5735764363510462}",25,10,-88.89263824717486,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 2}",1
552,False,"{'a': 0.1, 'e': 0.5721458734455163}",20,9,-42.83313279107199,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
553,False,"{'a': 0.1, 'e': 0.5707135676844317}",25,0,-62.99074113595101,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
554,False,"{'a': 0.1, 'e': 0.5692795234308441}",25,18,-8.689205634985623,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
555,False,"{'a': 0.1, 'e': 0.5678437450531012}",25,3,-26.06667639415127,"{0: 16, 1: 4, 2: 1, 3: 1, 4: 0}",1
556,False,"{'a': 0.1, 'e': 0.5664062369248328}",25,2,-10.729650565775064,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 0}",1
557,False,"{'a': 0.1, 'e': 0.5649670034249379}",20,12,-8.338613392760324,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
558,False,"{'a': 0.1, 'e': 0.5635260489375714}",20,13,-32.72193974474473,"{0: 4, 1: 0, 2: 2, 3: 1, 4: 0}",1
559,False,"{'a': 0.1, 'e': 0.5620833778521306}",25,8,-24.903058852066923,"{0: 14, 1: 0, 2: 1, 3: 2, 4: 0}",1
560,False,"{'a': 0.1, 'e': 0.5606389945632416}",20,0,3.735991840622639,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
561,False,"{'a': 0.1, 'e': 0.5591929034707468}",20,12,-85.71925694426588,"{0: 4, 1: 0, 2: 1, 3: 2, 4: 1}",1
562,False,"{'a': 0.1, 'e': 0.5577451089796901}",20,0,-47.21591576205299,"{0: 15, 1: 1, 2: 1, 3: 3, 4: 0}",0
563,False,"{'a': 0.1, 'e': 0.5562956155003048}",20,0,-1.8041456468102357,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
564,False,"{'a': 0.1, 'e': 0.5548444274479992}",20,0,-43.47802960146752,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
565,False,"{'a': 0.1, 'e': 0.553391549243344}",20,0,-44.70318253135651,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
566,False,"{'a': 0.1, 'e': 0.5519369853120581}",25,11,-1.8918518173600956,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
567,False,"{'a': 0.1, 'e': 0.5504807400849956}",25,16,-45.93028175934655,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 1}",1
568,False,"{'a': 0.1, 'e': 0.5490228179981317}",20,0,16.255404520897205,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
569,False,"{'a': 0.1, 'e': 0.5475632234925503}",20,0,-33.66199745710744,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
570,False,"{'a': 0.1, 'e': 0.546101961014429}",20,6,-53.47784911532701,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
571,False,"{'a': 0.1, 'e': 0.5446390350150271}",20,0,-85.92469634363589,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
572,False,"{'a': 0.1, 'e': 0.5431744499506707}",20,0,-52.5182526185182,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
573,False,"{'a': 0.1, 'e': 0.5417082102827399}",20,0,-63.83923059794514,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
574,False,"{'a': 0.1, 'e': 0.5402403204776549}",20,0,-42.28512688535864,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
575,False,"{'a': 0.1, 'e': 0.538770785006863}",30,8,-101.98085578015717,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 2}",1
576,False,"{'a': 0.1, 'e': 0.5372996083468239}",25,10,-2.6314936225896766,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
577,False,"{'a': 0.1, 'e': 0.5358267949789965}",30,11,29.945003967818575,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
578,False,"{'a': 0.1, 'e': 0.5343523493898263}",20,0,3.027901790988563,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
579,False,"{'a': 0.1, 'e': 0.53287627607073}",20,8,-42.68803936604456,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
580,False,"{'a': 0.1, 'e': 0.5313985795180828}",25,16,-10.66347784566342,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
581,False,"{'a': 0.1, 'e': 0.5299192642332049}",20,0,-82.32916474906193,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
582,False,"{'a': 0.1, 'e': 0.5284383347223471}",20,9,-7.254008188594917,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
583,False,"{'a': 0.1, 'e': 0.5269557954966775}",30,19,16.118760135409808,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.1, 'e': 0.5254716510722678}",30,10,-2.245883727385885,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",1
585,False,"{'a': 0.1, 'e': 0.5239859059700791}",25,6,-16.731921383530675,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 0}",1
586,False,"{'a': 0.1, 'e': 0.5224985647159489}",25,0,-53.67368188080636,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
587,False,"{'a': 0.1, 'e': 0.5210096318405762}",20,0,-48.46104081803392,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
588,False,"{'a': 0.1, 'e': 0.5195191118795094}",25,15,5.85215016038436,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.1, 'e': 0.5180270093731302}",20,0,-73.30116455707844,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
590,False,"{'a': 0.1, 'e': 0.5165333288666417}",35,14,-40.385525104008984,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 1}",1
591,False,"{'a': 0.1, 'e': 0.5150380749100542}",30,18,-30.627845439363714,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
592,False,"{'a': 0.1, 'e': 0.5135412520581701}",25,15,2.3249078462364094,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
593,False,"{'a': 0.1, 'e': 0.5120428648705715}",20,3,-45.333200210338624,"{0: 12, 1: 4, 2: 0, 3: 0, 4: 1}",1
594,False,"{'a': 0.1, 'e': 0.5105429179116058}",30,8,-16.76215557794078,"{0: 19, 1: 1, 2: 0, 3: 2, 4: 0}",1
595,False,"{'a': 0.1, 'e': 0.5090414157503712}",20,0,-66.66748856913154,"{0: 13, 1: 0, 2: 6, 3: 1, 4: 0}",0
596,False,"{'a': 0.1, 'e': 0.5075383629607042}",20,0,-107.11538248953843,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
597,False,"{'a': 0.1, 'e': 0.5060337641211637}",20,0,-54.33571707635557,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
598,False,"{'a': 0.1, 'e': 0.5045276238150193}",30,0,-152.93281610479377,"{0: 19, 1: 4, 2: 2, 3: 3, 4: 2}",0
599,False,"{'a': 0.1, 'e': 0.503019946630235}",25,8,-50.48914906038544,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
600,False,"{'a': 0.1, 'e': 0.5015107371594574}",25,0,-58.85831023410357,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
601,False,"{'a': 0.1, 'e': 0.5000000000000001}",20,7,3.174283381498152,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
602,False,"{'a': 0.1, 'e': 0.4984877397538303}",25,7,-73.34418616862348,"{0: 13, 1: 1, 2: 1, 3: 2, 4: 1}",1
603,False,"{'a': 0.1, 'e': 0.49697396102755526}",20,9,-71.69311082516072,"{0: 5, 1: 2, 2: 3, 3: 0, 4: 1}",1
604,False,"{'a': 0.1, 'e': 0.49545866843240755}",20,0,-12.881065520256307,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
605,False,"{'a': 0.1, 'e': 0.4939418665842309}",20,0,-63.82695173344832,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
606,False,"{'a': 0.1, 'e': 0.4924235601034671}",25,7,-6.198032831272542,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
607,False,"{'a': 0.1, 'e': 0.49090375361514094}",20,0,-78.55157552544833,"{0: 13, 1: 4, 2: 1, 3: 1, 4: 1}",0
608,False,"{'a': 0.1, 'e': 0.4893824517488462}",30,2,-20.684337295744797,"{0: 21, 1: 3, 2: 4, 3: 0, 4: 0}",1
609,False,"{'a': 0.1, 'e': 0.4878596591387326}",25,12,-1.5499404389092266,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
610,False,"{'a': 0.1, 'e': 0.4863353804234905}",25,19,13.136161059693453,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
611,False,"{'a': 0.1, 'e': 0.4848096202463371}",35,6,-41.42599170890605,"{0: 23, 1: 2, 2: 3, 3: 0, 4: 1}",1
612,False,"{'a': 0.1, 'e': 0.48328238325500233}",20,0,-10.159032427895877,"{0: 16, 1: 3, 2: 0, 3: 1, 4: 0}",0
613,False,"{'a': 0.1, 'e': 0.48175367410171516}",30,0,-23.40141758087524,"{0: 24, 1: 1, 2: 5, 3: 0, 4: 0}",1
614,False,"{'a': 0.1, 'e': 0.4802234974431889}",20,0,-37.00973468959858,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
615,False,"{'a': 0.1, 'e': 0.47869185794060665}",25,0,-27.182586660883462,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
616,False,"{'a': 0.1, 'e': 0.4771587602596084}",25,11,-8.813564311084134,"{0: 10, 1: 3, 2: 1, 3: 0, 4: 0}",1
617,False,"{'a': 0.1, 'e': 0.4756242090702753}",30,16,-32.181303923274704,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
618,False,"{'a': 0.1, 'e': 0.47408820904711624}",25,0,-69.89138749031439,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
619,False,"{'a': 0.1, 'e': 0.4725507648690539}",20,12,-10.3458122415349,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
620,False,"{'a': 0.1, 'e': 0.47101188121940996}",20,0,-155.13564774447073,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 3}",0
621,False,"{'a': 0.1, 'e': 0.46947156278589086}",25,19,3.660013612224139,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
622,False,"{'a': 0.1, 'e': 0.46792981426057334}",20,0,-80.15317842868139,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
623,False,"{'a': 0.1, 'e': 0.46638664033989125}",30,0,-2.2243086017123286,"{0: 25, 1: 2, 2: 3, 3: 0, 4: 0}",1
624,False,"{'a': 0.1, 'e': 0.46484204572461957}",20,0,14.387896744819797,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
625,False,"{'a': 0.1, 'e': 0.46329603511986156}",20,10,-0.9386530176799521,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
626,False,"{'a': 0.1, 'e': 0.46174861323503386}",25,5,5.422148147125243,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
627,False,"{'a': 0.1, 'e': 0.4601997847838517}",25,11,-43.18739780831602,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
628,False,"{'a': 0.1, 'e': 0.4586495544843149}",20,0,-85.05713204733978,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",0
629,False,"{'a': 0.1, 'e': 0.45709792705869423}",20,10,1.5105423452232003,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
630,False,"{'a': 0.1, 'e': 0.4555449072335155}",35,14,-100.29693322323409,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 2}",1
631,False,"{'a': 0.1, 'e': 0.45399049973954686}",25,11,17.944822913573564,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
632,False,"{'a': 0.1, 'e': 0.45243470931178265}",20,10,-25.335945054122902,"{0: 5, 1: 3, 2: 2, 3: 0, 4: 0}",1
633,False,"{'a': 0.1, 'e': 0.4508775406894308}",25,0,-85.46951045809854,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
634,False,"{'a': 0.1, 'e': 0.4493189986158965}",25,16,16.015688278497738,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
635,False,"{'a': 0.1, 'e': 0.44775908783876955}",20,16,6.411735368446982,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.1, 'e': 0.4461978131098087}",25,0,-36.17408810187325,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
637,False,"{'a': 0.1, 'e': 0.4446351791849275}",25,0,-37.863441280177156,"{0: 19, 1: 2, 2: 2, 3: 2, 4: 0}",0
638,False,"{'a': 0.1, 'e': 0.4430711908241796}",20,0,-30.84561052910794,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
639,False,"{'a': 0.1, 'e': 0.44150585279174526}",20,0,-31.43856058507293,"{0: 16, 1: 1, 2: 1, 3: 2, 4: 0}",0
640,False,"{'a': 0.1, 'e': 0.4399391698559151}",30,1,-4.7025677865562505,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 0}",1
641,False,"{'a': 0.1, 'e': 0.43837114678907746}",25,16,13.18056319474253,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.1, 'e': 0.43680178836770217}",30,8,-16.31563534341106,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
643,False,"{'a': 0.1, 'e': 0.4352310993723275}",20,14,-40.50221911750947,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 1}",1
644,False,"{'a': 0.1, 'e': 0.43365908458754443}",20,0,-57.01311413206143,"{0: 13, 1: 3, 2: 2, 3: 2, 4: 0}",0
645,False,"{'a': 0.1, 'e': 0.4320857488019823}",25,3,-17.529418027012216,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 0}",1
646,False,"{'a': 0.1, 'e': 0.43051109680829525}",20,13,-34.52082170826701,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 1}",1
647,False,"{'a': 0.1, 'e': 0.4289351334031457}",25,14,19.09608024723883,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.1, 'e': 0.4273578633871923}",25,12,-95.4761758654015,"{0: 7, 1: 2, 2: 2, 3: 0, 4: 2}",1
649,False,"{'a': 0.1, 'e': 0.42577929156507266}",20,0,21.029926527880413,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
650,False,"{'a': 0.1, 'e': 0.4241994227453901}",25,16,-81.06664150649202,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 2}",1
651,False,"{'a': 0.1, 'e': 0.42261826174069944}",20,0,-10.542667264863084,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
652,False,"{'a': 0.1, 'e': 0.4210358133674909}",20,14,-1.6438576101409754,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
653,False,"{'a': 0.1, 'e': 0.4194520824461771}",20,12,15.556613441477843,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.1, 'e': 0.41786707380107685}",25,0,-15.218889866163476,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
655,False,"{'a': 0.1, 'e': 0.41628079226040116}",25,11,-39.607582356741375,"{0: 8, 1: 3, 2: 2, 3: 1, 4: 0}",1
656,False,"{'a': 0.1, 'e': 0.41469324265623914}",20,0,5.977930407036914,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",1
657,False,"{'a': 0.1, 'e': 0.41310442982454176}",20,14,-6.822765522841749,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
658,False,"{'a': 0.1, 'e': 0.41151435860510865}",20,0,-114.22294702975013,"{0: 14, 1: 0, 2: 2, 3: 2, 4: 2}",0
659,False,"{'a': 0.1, 'e': 0.40992303384157275}",20,13,-1.4427399831166703,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
660,False,"{'a': 0.1, 'e': 0.40833046038138476}",20,8,7.8672883319130715,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
661,False,"{'a': 0.1, 'e': 0.4067366430758002}",25,8,-1.0781353565097995,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
662,False,"{'a': 0.1, 'e': 0.4051415867798624}",20,9,5.212736376569859,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
663,False,"{'a': 0.1, 'e': 0.40354529635239}",20,6,-18.215119187847666,"{0: 9, 1: 3, 2: 2, 3: 0, 4: 0}",1
664,False,"{'a': 0.1, 'e': 0.4019477766559602}",20,0,-7.145108733645931,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
665,False,"{'a': 0.1, 'e': 0.4003490325568949}",20,0,7.1357266402972535,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
666,False,"{'a': 0.1, 'e': 0.39874906892524625}",20,11,-5.110448186410622,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
667,False,"{'a': 0.1, 'e': 0.39714789063478056}",35,13,-1.8234324947490044,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
668,False,"{'a': 0.1, 'e': 0.395545502562965}",20,6,-16.634203651810182,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
669,False,"{'a': 0.1, 'e': 0.39394190959095127}",20,1,-0.38574575541553147,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
670,False,"{'a': 0.1, 'e': 0.39233711660356135}",25,0,-32.55839278609933,"{0: 22, 1: 1, 2: 0, 3: 1, 4: 1}",0
671,False,"{'a': 0.1, 'e': 0.3907311284892737}",25,0,7.340736845369753,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
672,False,"{'a': 0.1, 'e': 0.3891239501402061}",25,7,19.564783276971305,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
673,False,"{'a': 0.1, 'e': 0.38751558645210293}",25,0,-38.94333282967143,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
674,False,"{'a': 0.1, 'e': 0.3859060423243187}",25,19,5.413332823675982,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.1, 'e': 0.3842953226598037}",20,8,-63.40320434600506,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 1}",1
676,False,"{'a': 0.1, 'e': 0.38268343236508984}",30,6,-57.45659464015927,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 1}",1
677,False,"{'a': 0.1, 'e': 0.381070376350274}",25,11,-27.644320829669354,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
678,False,"{'a': 0.1, 'e': 0.37945615952900513}",20,6,-3.506143693884752,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
679,False,"{'a': 0.1, 'e': 0.3778407868184673}",20,11,-61.180574088851756,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 1}",1
680,False,"{'a': 0.1, 'e': 0.3762242631393654}",20,12,1.699963821614897,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
681,False,"{'a': 0.1, 'e': 0.37460659341591196}",30,16,-90.35437214926355,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 2}",1
682,False,"{'a': 0.1, 'e': 0.3729877825758087}",20,8,-27.243838288280443,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 0}",1
683,False,"{'a': 0.1, 'e': 0.3713678355502347}",20,15,3.791634176384827,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
684,False,"{'a': 0.1, 'e': 0.36974675727382933}",25,13,2.1819317332097086,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
685,False,"{'a': 0.1, 'e': 0.36812455268467786}",20,13,15.010846743748393,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.1, 'e': 0.3665012267242973}",20,6,-30.994683503966495,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
687,False,"{'a': 0.1, 'e': 0.3648767843376196}",25,0,-11.847774646533965,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
688,False,"{'a': 0.1, 'e': 0.36325123047297836}",20,7,-13.476549404521437,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
689,False,"{'a': 0.1, 'e': 0.3616245700820924}",25,8,-22.014365388895932,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
690,False,"{'a': 0.1, 'e': 0.35999680812005125}",30,19,21.5354434105606,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
691,False,"{'a': 0.1, 'e': 0.3583679495453004}",20,13,7.398577554212781,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
692,False,"{'a': 0.1, 'e': 0.356737999319625}",30,12,-63.965531501072945,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 1}",1
693,False,"{'a': 0.1, 'e': 0.35510696240813694}",25,8,13.878439357162117,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
694,False,"{'a': 0.1, 'e': 0.35347484377925714}",20,3,16.733497853307842,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
695,False,"{'a': 0.1, 'e': 0.3518416484047017}",20,10,-2.6401916215800565,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
696,False,"{'a': 0.1, 'e': 0.3502073812594675}",20,2,-34.78521695228117,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
697,False,"{'a': 0.1, 'e': 0.3485720473218151}",35,20,-39.97467607061518,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
698,False,"{'a': 0.1, 'e': 0.34693565157325584}",25,10,-22.960702380678143,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
699,False,"{'a': 0.1, 'e': 0.34529819899853476}",20,7,-6.510402842091439,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
700,False,"{'a': 0.1, 'e': 0.34365969458561607}",30,18,-35.979957575306514,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 1}",1
701,False,"{'a': 0.1, 'e': 0.3420201433256688}",20,0,-18.755050625436493,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
702,False,"{'a': 0.1, 'e': 0.3403795502130499}",20,2,-35.232921096013044,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
703,False,"{'a': 0.1, 'e': 0.33873792024529126}",30,7,36.27545700671063,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.1, 'e': 0.3370952584230821}",25,6,-37.816159539313155,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
705,False,"{'a': 0.1, 'e': 0.33545156975025486}",25,8,26.870043573113904,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.1, 'e': 0.3338068592337709}",35,21,9.953740844226049,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
707,False,"{'a': 0.1, 'e': 0.33216113188370316}",20,9,20.38729543929287,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.1, 'e': 0.330514392713223}",20,8,-51.75278057800169,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 1}",1
709,False,"{'a': 0.1, 'e': 0.32886664673858335}",30,17,-2.160637869807023,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
710,False,"{'a': 0.1, 'e': 0.32721789897910386}",25,12,-75.72723809132336,"{0: 8, 1: 0, 2: 3, 3: 1, 4: 1}",1
711,False,"{'a': 0.1, 'e': 0.32556815445715676}",20,0,7.942700380282302,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
712,False,"{'a': 0.1, 'e': 0.3239174181981494}",20,11,1.7348403603126998,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
713,False,"{'a': 0.1, 'e': 0.32226569523051113}",20,2,-1.030476559734786,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
714,False,"{'a': 0.1, 'e': 0.32061299058567644}",25,2,-23.1897109249144,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 1}",1
715,False,"{'a': 0.1, 'e': 0.3189593092980698}",20,3,14.41850911266448,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
716,False,"{'a': 0.1, 'e': 0.3173046564050921}",20,9,-22.70788229001888,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
717,False,"{'a': 0.1, 'e': 0.31564903694710233}",25,15,-30.053862577084676,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
718,False,"{'a': 0.1, 'e': 0.3139924559674049}",25,17,-28.94156717696603,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
719,False,"{'a': 0.1, 'e': 0.3123349185122326}",20,6,-0.86952051533532,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
720,False,"{'a': 0.1, 'e': 0.3106764296307317}",20,11,14.978072403634881,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.1, 'e': 0.30901699437494745}",25,16,-5.103152331106497,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
722,False,"{'a': 0.1, 'e': 0.307356617799807}",30,24,8.794869634792327,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.1, 'e': 0.3056953049631057}",35,2,-73.26570988375079,"{0: 27, 1: 0, 2: 4, 3: 0, 4: 2}",1
724,False,"{'a': 0.1, 'e': 0.30403306092549043}",25,8,29.260160294607893,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.1, 'e': 0.30236989075044435}",25,4,-43.16935202871418,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 1}",1
726,False,"{'a': 0.1, 'e': 0.30070579950427306}",30,19,6.518469266073765,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.1, 'e': 0.2990407922560865}",30,14,-24.649344731703998,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
728,False,"{'a': 0.1, 'e': 0.2973748740777859}",30,12,-103.347431285843,"{0: 11, 1: 3, 2: 2, 3: 0, 4: 2}",1
729,False,"{'a': 0.1, 'e': 0.2957080500440467}",30,12,-17.439100870883323,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
730,False,"{'a': 0.1, 'e': 0.2940403252323039}",25,3,-26.152851533321066,"{0: 17, 1: 1, 2: 3, 3: 1, 4: 0}",1
731,False,"{'a': 0.1, 'e': 0.29237170472273677}",20,5,-39.64008181129027,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
732,False,"{'a': 0.1, 'e': 0.2907021935982524}",25,11,9.906038922670202,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
733,False,"{'a': 0.1, 'e': 0.2890317969444716}",20,0,22.558306454855874,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
734,False,"{'a': 0.1, 'e': 0.2873605198497121}",30,0,22.628253832062885,"{0: 28, 1: 2, 2: 0, 3: 0, 4: 0}",0
